_id,year,mileage,brand,model,price
66a0efb0952edb44031081ed,2007.0,92642.0,Honda,Accord,18412.0
66a0efb0952edb44031081ee,2009.0,1987.0,BMW,Accord,23330.0
66a0efb0952edb44031081ef,2016.0,90591.0,BMW,3 Series,20064.0
66a0efb0952edb44031081f0,2007.0,99750.0,Audi,A3,15514.0
66a0efb0952edb44031081f1,2004.0,140598.0,Audi,A3,14608.0
66a0efb0952edb44031081f2,2014.0,113722.0,BMW,Accord,21041.0
66a0efb0952edb44031081f3,2021.0,198886.0,Honda,Fit,18181.0
66a0efb0952edb44031081f4,2019.0,131496.0,Toyota,Camry,22558.0
66a0efb0952edb44031081f5,2012.0,134603.0,Audi,A3,19515.0
66a0efb0952edb44031081f6,2004.0,53473.0,Ford,Fusion,17666.0
66a0efb0952edb44031081f7,2011.0,55251.0,Toyota,Camry,22552.0
66a0efb0952edb44031081f8,2003.0,198944.0,Honda,Fit,11091.0
66a0efb0952edb44031081f9,2002.0,97972.0,Ford,Mustang,15367.0
66a0efb0952edb44031081fa,2003.0,163670.0,Honda,Accord,12581.0
66a0efb0952edb44031081fb,2019.0,34734.0,Honda,Fit,24391.0
66a0efb0952edb44031081fc,2003.0,40553.0,BMW,Accord,17492.0
66a0efb0952edb44031081fd,2008.0,122944.0,Toyota,Camry,14528.0
66a0efb0952edb44031081fe,2018.0,48245.0,Audi,A4,23466.0
66a0efb0952edb44031081ff,2014.0,5746.0,Toyota,Camry,26706.0
66a0efb0952edb4403108200,2000.0,77202.0,Toyota,Accord,14464.0
66a0efb0952edb4403108201,2019.0,138808.0,Audi,A4,20097.0
66a0efb0952edb4403108202,2013.0,186127.0,Toyota,Corolla,16752.0
66a0efb0952edb4403108203,2020.0,193856.0,Honda,Fusion,17309.0
66a0efb0952edb4403108204,2015.0,195065.0,Audi,Q5,17816.0
66a0efb0952edb4403108205,2009.0,78399.0,BMW,3 Series,19468.0
66a0efb0952edb4403108206,2014.0,38352.0,BMW,Accord,22433.0
66a0efb0952edb4403108207,2003.0,142129.0,Ford,Mustang,11263.0
66a0efb0952edb4403108208,2020.0,32408.0,Toyota,Prius,26739.0
66a0efb0952edb4403108209,2010.0,46539.0,Audi,A3,20329.0
66a0efb0952edb440310820a,2012.0,159273.0,Ford,Mustang,14556.0
66a0efb0952edb440310820b,2008.0,148813.0,Ford,Mustang,14018.0
66a0efb0952edb440310820c,2020.0,176628.0,Toyota,Corolla,19132.0
66a0efb0952edb440310820d,2016.0,86077.0,Honda,Fit,20469.0
66a0efb0952edb440310820e,2007.0,153772.0,Toyota,Accord,13253.0
66a0efb0952edb440310820f,2014.0,140419.0,Toyota,Prius,17266.0
66a0efb0952edb4403108210,2006.0,141607.0,Ford,Focus,15655.0
66a0efb0952edb4403108211,2001.0,186623.0,Ford,Focus,9906.0
66a0efb0952edb4403108212,2016.0,177349.0,Honda,Civic,17105.0
66a0efb0952edb4403108213,2013.0,4531.0,Ford,Accord,25133.0
66a0efb0952edb4403108214,2016.0,30796.0,Audi,A3,26488.0
66a0efb0952edb4403108215,2011.0,178728.0,Honda,Camry,16651.0
66a0efb0952edb4403108216,2018.0,19722.0,Toyota,Accord,28353.0
66a0efb0952edb4403108217,2003.0,92698.0,Audi,Q5,17312.0
66a0efb0952edb4403108218,2002.0,183901.0,Honda,A3,12060.0
66a0efb0952edb4403108219,2019.0,188809.0,Ford,Mustang,18865.0
66a0efb0952edb440310821a,2012.0,166127.0,Honda,Accord,18141.0
66a0efb0952edb440310821b,2022.0,35811.0,Toyota,Prius,29387.0
66a0efb0952edb440310821c,2018.0,191645.0,Ford,Focus,19168.0
66a0efb0952edb440310821d,2008.0,197284.0,Toyota,Corolla,13217.0
66a0efb0952edb440310821e,2002.0,157078.0,Ford,Mustang,13087.0
66a0efb0952edb440310821f,2021.0,103431.0,Toyota,Prius,23003.0
66a0efb0952edb4403108220,2004.0,105511.0,BMW,5 Series,13847.0
66a0efb0952edb4403108221,2020.0,64354.0,Toyota,Prius,25544.0
66a0efb0952edb4403108222,2005.0,132257.0,Ford,Fusion,14054.0
66a0efb0952edb4403108223,2019.0,62874.0,Ford,Accord,26048.0
66a0efb0952edb4403108224,2005.0,99642.0,Honda,Accord,15790.0
66a0efb0952edb4403108225,2011.0,115240.0,Toyota,Corolla,18243.0
66a0efb0952edb4403108226,2002.0,9165.0,Honda,Civic,19126.0
66a0efb0952edb4403108227,2000.0,149622.0,Audi,A4,9948.0
66a0efb0952edb4403108228,2005.0,140982.0,Audi,A3,13260.0
66a0efb0952edb4403108229,2014.0,165650.0,Ford,Accord,15977.0
66a0efb0952edb440310822a,2020.0,147468.0,Honda,3 Series,21730.0
66a0efb0952edb440310822b,2020.0,87113.0,Toyota,Corolla,25670.0
66a0efb0952edb440310822c,2006.0,35967.0,BMW,5 Series,19184.0
66a0efb0952edb440310822d,2007.0,146849.0,Honda,Fit,13634.0
66a0efb0952edb440310822e,2015.0,58706.0,Honda,Accord,23423.0
66a0efb0952edb440310822f,2000.0,124711.0,Honda,Mustang,14171.0
66a0efb0952edb4403108230,2004.0,38966.0,Audi,A4,19612.0
66a0efb0952edb4403108231,2001.0,138414.0,Ford,Fusion,12537.0
66a0efb0952edb4403108232,2014.0,73632.0,Ford,Focus,22768.0
66a0efb0952edb4403108233,2004.0,37867.0,Honda,Accord,19581.0
66a0efb0952edb4403108234,2011.0,79283.0,Honda,Fit,19829.0
66a0efb0952edb4403108235,2004.0,31329.0,Honda,Accord,18159.0
66a0efb0952edb4403108236,2008.0,173088.0,Ford,Mustang,12030.0
66a0efb0952edb4403108237,2004.0,8035.0,BMW,5 Series,20862.0
66a0efb0952edb4403108238,2014.0,12791.0,Honda,Civic,26179.0
66a0efb0952edb4403108239,2021.0,25266.0,Ford,Mustang,26502.0
66a0efb0952edb440310823a,2022.0,21522.0,Honda,Accord,26461.0
66a0efb0952edb440310823b,2020.0,44074.0,Toyota,Prius,25789.0
66a0efb0952edb440310823c,2004.0,14742.0,Audi,A3,17970.0
66a0efb0952edb440310823d,2009.0,181673.0,Toyota,Camry,11997.0
66a0efb0952edb440310823e,2006.0,150052.0,Ford,Fusion,14189.0
66a0efb0952edb440310823f,2009.0,165391.0,BMW,X3,15455.0
66a0efb0952edb4403108240,2004.0,173145.0,Honda,Fit,11588.0
66a0efb0952edb4403108241,2000.0,118542.0,Honda,Accord,13871.0
66a0efb0952edb4403108242,2016.0,52070.0,Audi,A3,25356.0
66a0efb0952edb4403108243,2008.0,28512.0,Honda,Accord,21356.0
66a0efb0952edb4403108244,2009.0,40531.0,BMW,3 Series,19324.0
66a0efb0952edb4403108245,2004.0,23428.0,Honda,Civic,18254.0
66a0efb0952edb4403108246,2013.0,112296.0,Ford,Mustang,19312.0
66a0efb0952edb4403108247,2008.0,929.0,Toyota,Prius,24170.0
66a0efb0952edb4403108248,2015.0,86353.0,Honda,Fit,23162.0
66a0efb0952edb4403108249,2001.0,18405.0,Toyota,Corolla,16634.0
66a0efb0952edb440310824a,2021.0,107849.0,Honda,Fit,23762.0
66a0efb0952edb440310824b,2002.0,92713.0,Honda,Prius,14545.0
66a0efb0952edb440310824c,2014.0,190254.0,Ford,Mustang,17478.0
66a0efb0952edb440310824d,2004.0,23560.0,Honda,Accord,19403.0
66a0efb0952edb440310824e,2016.0,138788.0,BMW,5 Series,19877.0
66a0efb0952edb440310824f,2001.0,193753.0,Honda,Accord,8420.0
66a0efb0952edb4403108250,2022.0,108776.0,Audi,Q5,25276.0
66a0efb0952edb4403108251,2019.0,2741.0,BMW,X3,29295.0
66a0efb0952edb4403108252,2005.0,74807.0,Honda,Focus,16679.0
66a0efb0952edb4403108253,2019.0,143726.0,Honda,Accord,22344.0
66a0efb0952edb4403108254,2022.0,149001.0,Audi,Q5,20876.0
66a0efb0952edb4403108255,2006.0,100257.0,Honda,Fit,15001.0
66a0efb0952edb4403108256,2017.0,119415.0,Honda,Civic,19474.0
66a0efb0952edb4403108257,2016.0,10738.0,BMW,3 Series,26122.0
66a0efb0952edb4403108258,2001.0,72214.0,Toyota,Corolla,14591.0
66a0efb0952edb4403108259,2008.0,29039.0,Honda,Accord,19781.0
66a0efb0952edb440310825a,2016.0,38958.0,BMW,5 Series,25782.0
66a0efb0952edb440310825b,2011.0,63574.0,Honda,Accord,22374.0
66a0efb0952edb440310825c,2017.0,50441.0,Ford,Mustang,22538.0
66a0efb0952edb440310825d,2020.0,49436.0,Ford,Fusion,24578.0
66a0efb0952edb440310825e,2012.0,112553.0,BMW,5 Series,17012.0
66a0efb0952edb440310825f,2000.0,167937.0,BMW,3 Series,11860.0
66a0efb0952edb4403108260,2009.0,5792.0,Honda,Civic,23797.0
66a0efb0952edb4403108261,2008.0,13211.0,Audi,Q5,20207.0
66a0efb0952edb4403108262,2013.0,74889.0,Audi,A3,19592.0
66a0efb0952edb4403108263,2021.0,184209.0,Ford,Mustang,20047.0
66a0efb0952edb4403108264,2007.0,193698.0,Audi,Q5,13894.0
66a0efb0952edb4403108265,2021.0,66545.0,Toyota,Camry,24294.0
66a0efb0952edb4403108266,2020.0,96506.0,Ford,Focus,24058.0
66a0efb0952edb4403108267,2006.0,38195.0,BMW,3 Series,18135.0
66a0efb0952edb4403108268,2020.0,111201.0,Audi,A4,23664.0
66a0efb0952edb4403108269,2013.0,148425.0,BMW,X3,16567.0
66a0efb0952edb440310826a,2016.0,14485.0,Toyota,Camry,24148.0
66a0efb0952edb440310826b,2009.0,97729.0,Toyota,Prius,17853.0
66a0efb0952edb440310826c,2009.0,8707.0,Honda,Civic,23903.0
66a0efb0952edb440310826d,2006.0,105690.0,Ford,Fusion,15329.0
66a0efb0952edb440310826e,2022.0,25330.0,BMW,X3,26840.0
66a0efb0952edb440310826f,2008.0,2779.0,Honda,Accord,23880.0
66a0efb0952edb4403108270,2019.0,38643.0,BMW,X3,27203.0
66a0efb0952edb4403108271,2007.0,172304.0,BMW,X3,14050.0
66a0efb0952edb4403108272,2013.0,179572.0,Audi,A3,17226.0
66a0efb0952edb4403108273,2006.0,127822.0,Ford,Mustang,16808.0
66a0efb0952edb4403108274,2000.0,41284.0,Audi,Q5,18040.0
66a0efb0952edb4403108275,2016.0,130156.0,BMW,X3,21269.0
66a0efb0952edb4403108276,2016.0,43629.0,BMW,3 Series,22613.0
66a0efb0952edb4403108277,2010.0,146479.0,Honda,Fit,17299.0
66a0efb0952edb4403108278,2011.0,120932.0,BMW,X3,19765.0
66a0efb0952edb4403108279,2016.0,27840.0,Honda,Civic,25282.0
66a0efb0952edb440310827a,2003.0,141955.0,BMW,X3,13865.0
66a0efb0952edb440310827b,2013.0,163347.0,Honda,Accord,15590.0
66a0efb0952edb440310827c,2003.0,156992.0,Ford,Focus,10657.0
66a0efb0952edb440310827d,2007.0,45077.0,Honda,Fit,20084.0
66a0efb0952edb440310827e,2005.0,53116.0,Ford,Mustang,16443.0
66a0efb0952edb440310827f,2022.0,157951.0,Audi,Q5,22080.0
66a0efb0952edb4403108280,2020.0,35063.0,Honda,Civic,25500.0
66a0efb0952edb4403108281,2009.0,122085.0,Ford,Mustang,17111.0
66a0efb0952edb4403108282,2001.0,163831.0,Honda,Fit,11108.0
66a0efb0952edb4403108283,2011.0,11183.0,Audi,A3,25308.0
66a0efb0952edb4403108284,2000.0,96651.0,Honda,Civic,13830.0
66a0efb0952edb4403108285,2012.0,56960.0,Honda,Civic,21273.0
66a0efb0952edb4403108286,2010.0,76639.0,Audi,A3,17698.0
66a0efb0952edb4403108287,2007.0,93378.0,BMW,5 Series,16099.0
66a0efb0952edb4403108288,2020.0,40020.0,Ford,Mustang,28137.0
66a0efb0952edb4403108289,2005.0,96720.0,Toyota,Corolla,15451.0
66a0efb0952edb440310828a,2018.0,122095.0,Honda,Fit,20712.0
66a0efb0952edb440310828b,2010.0,23034.0,Ford,Mustang,22562.0
66a0efb0952edb440310828c,2005.0,58335.0,BMW,5 Series,18960.0
66a0efb0952edb440310828d,2018.0,136926.0,Honda,Accord,19291.0
66a0efb0952edb440310828e,2020.0,74558.0,Toyota,Camry,25061.0
66a0efb0952edb440310828f,2011.0,151230.0,Toyota,Prius,17204.0
66a0efb0952edb4403108290,2008.0,186448.0,BMW,3 Series,13019.0
66a0efb0952edb4403108291,2009.0,19478.0,Toyota,Camry,21352.0
66a0efb0952edb4403108292,2004.0,48413.0,Audi,Q5,18407.0
66a0efb0952edb4403108293,2001.0,79812.0,Honda,Fusion,14578.0
66a0efb0952edb4403108294,2018.0,190303.0,Ford,Mustang,19222.0
66a0efb0952edb4403108295,2002.0,167991.0,Audi,A4,12917.0
66a0efb0952edb4403108296,2010.0,71113.0,Ford,Mustang,18311.0
66a0efb0952edb4403108297,2018.0,21612.0,Toyota,Camry,25984.0
66a0efb0952edb4403108298,2011.0,34550.0,Toyota,Prius,23461.0
66a0efb0952edb4403108299,2019.0,173091.0,Honda,Fit,20096.0
66a0efb0952edb440310829a,2007.0,138683.0,Honda,Accord,15643.0
66a0efb0952edb440310829b,2006.0,105859.0,Audi,A4,17949.0
66a0efb0952edb440310829c,2015.0,120210.0,Ford,Focus,19026.0
66a0efb0952edb440310829d,2000.0,172208.0,Ford,Focus,9818.0
66a0efb0952edb440310829e,2009.0,147826.0,BMW,3 Series,14679.0
66a0efb0952edb440310829f,2009.0,131194.0,Honda,Civic,15991.0
66a0efb0952edb44031082a0,2018.0,76183.0,Toyota,Prius,24275.0
66a0efb0952edb44031082a1,2008.0,193348.0,BMW,5 Series,12030.0
66a0efb0952edb44031082a2,2010.0,125544.0,Ford,Focus,17291.0
66a0efb0952edb44031082a3,2011.0,95377.0,BMW,X3,20161.0
66a0efb0952edb44031082a4,2006.0,109376.0,BMW,3 Series,15297.0
66a0efb0952edb44031082a5,2000.0,94807.0,Toyota,Prius,14671.0
66a0efb0952edb44031082a6,2018.0,151001.0,Toyota,Corolla,21715.0
66a0efb0952edb44031082a7,2010.0,195199.0,Honda,Fit,13467.0
66a0efb0952edb44031082a8,2019.0,14082.0,BMW,3 Series,26553.0
66a0efb0952edb44031082a9,2021.0,79780.0,Ford,Mustang,25408.0
66a0efb0952edb44031082aa,2009.0,22317.0,Honda,Fit,21166.0
66a0efb0952edb44031082ab,2020.0,26308.0,Toyota,Corolla,28662.0
66a0efb0952edb44031082ac,2012.0,110668.0,Audi,A4,18136.0
66a0efb0952edb44031082ad,2014.0,51034.0,Audi,Accord,22872.0
66a0efb0952edb44031082ae,2020.0,143416.0,Toyota,Camry,19907.0
66a0efb0952edb44031082af,2012.0,186174.0,Ford,Focus,14152.0
66a0efb0952edb44031082b0,2015.0,43454.0,Toyota,Corolla,24291.0
66a0efb0952edb44031082b1,2010.0,169038.0,Ford,Focus,13501.0
66a0efb0952edb44031082b2,2002.0,146842.0,Audi,Q5,10659.0
66a0efb0952edb44031082b3,2012.0,173615.0,Honda,Accord,15494.0
66a0efb0952edb44031082b4,2002.0,42223.0,Toyota,Prius,19001.0
66a0efb0952edb44031082b5,2015.0,45985.0,BMW,3 Series,24086.0
66a0efb0952edb44031082b6,2003.0,137967.0,Honda,Accord,13522.0
66a0efb0952edb44031082b7,2001.0,165520.0,Ford,Focus,12107.0
66a0efb0952edb44031082b8,2019.0,90598.0,BMW,3 Series,22473.0
66a0efb0952edb44031082b9,2004.0,168771.0,Audi,Q5,11429.0
66a0efb0952edb44031082ba,2021.0,158807.0,Toyota,Prius,22819.0
66a0efb0952edb44031082bb,2006.0,12426.0,BMW,3 Series,21138.0
66a0efb0952edb44031082bc,2011.0,42454.0,Toyota,Prius,23643.0
66a0efb0952edb44031082bd,2009.0,23593.0,BMW,3 Series,23172.0
66a0efb0952edb44031082be,2013.0,104100.0,Honda,Fit,19881.0
66a0efb0952edb44031082bf,2003.0,44813.0,BMW,5 Series,18122.0
66a0efb0952edb44031082c0,2008.0,38364.0,Ford,Fusion,20821.0
66a0efb0952edb44031082c1,2021.0,41022.0,BMW,X3,25691.0
66a0efb0952edb44031082c2,2001.0,182517.0,Ford,Mustang,8214.0
66a0efb0952edb44031082c3,2013.0,185592.0,Honda,Fit,14309.0
66a0efb0952edb44031082c4,2017.0,55692.0,Toyota,Camry,23144.0
66a0efb0952edb44031082c5,2000.0,65560.0,Audi,A3,16832.0
66a0efb0952edb44031082c6,2012.0,136063.0,Honda,Fit,16132.0
66a0efb0952edb44031082c7,2009.0,16923.0,Honda,Accord,22761.0
66a0efb0952edb44031082c8,2013.0,112594.0,Audi,Q5,19308.0
66a0efb0952edb44031082c9,2022.0,176468.0,Audi,A4,19193.0
66a0efb0952edb44031082ca,2007.0,18752.0,Toyota,Prius,20959.0
66a0efb0952edb44031082cb,2019.0,166299.0,Toyota,Prius,20969.0
66a0efb0952edb44031082cc,2012.0,42342.0,Honda,Accord,23151.0
66a0efb0952edb44031082cd,2005.0,79837.0,Honda,Fit,15935.0
66a0efb0952edb44031082ce,2006.0,159222.0,Ford,Focus,14560.0
66a0efb0952edb44031082cf,2002.0,135649.0,Audi,Accord,12622.0
66a0efb0952edb44031082d0,2008.0,25996.0,Audi,A3,21461.0
66a0efb0952edb44031082d1,2022.0,197042.0,Ford,Mustang,19847.0
66a0efb0952edb44031082d2,2021.0,8707.0,Ford,Focus,28039.0
66a0efb0952edb44031082d3,2015.0,57446.0,BMW,5 Series,23327.0
66a0efb0952edb44031082d4,2014.0,106192.0,Audi,A3,18215.0
66a0efb0952edb44031082d5,2016.0,173425.0,Honda,Accord,18231.0
66a0efb0952edb44031082d6,2012.0,171195.0,Honda,Fit,15302.0
66a0efb0952edb44031082d7,2011.0,84245.0,Toyota,Corolla,21732.0
66a0efb0952edb44031082d8,2013.0,122480.0,Ford,Mustang,18005.0
66a0efb0952edb44031082d9,2018.0,184801.0,BMW,X3,20142.0
66a0efb0952edb44031082da,2001.0,156872.0,Audi,Q5,12126.0
66a0efb0952edb44031082db,2004.0,80236.0,Honda,Fit,14746.0
66a0efb0952edb44031082dc,2016.0,20733.0,Honda,Fit,25167.0
66a0efb0952edb44031082dd,2003.0,184176.0,Ford,Focus,11958.0
66a0efb0952edb44031082de,2007.0,139613.0,Audi,Q5,15913.0
66a0efb0952edb44031082df,2015.0,116639.0,Audi,A4,20960.0
66a0efb0952edb44031082e0,2013.0,111296.0,Ford,Fusion,18834.0
66a0efb0952edb44031082e1,2003.0,76043.0,Honda,Civic,14618.0
66a0efb0952edb44031082e2,2013.0,114150.0,Honda,Civic,19476.0
66a0efb0952edb44031082e3,2018.0,128019.0,Ford,Mustang,21487.0
66a0efb0952edb44031082e4,2022.0,133189.0,Audi,A3,22470.0
66a0efb0952edb44031082e5,2001.0,15515.0,Honda,Accord,17122.0
66a0efb0952edb44031082e6,2006.0,86998.0,BMW,X3,16969.0
66a0efb0952edb44031082e7,2001.0,107476.0,Ford,Focus,14936.0
66a0efb0952edb44031082e8,2005.0,4473.0,Toyota,Camry,18987.0
66a0efb0952edb44031082e9,2014.0,164408.0,Honda,Mustang,16347.0
66a0efb0952edb44031082ea,2020.0,84428.0,Audi,Q5,25107.0
66a0efb0952edb44031082eb,2009.0,137322.0,BMW,3 Series,14697.0
66a0efb0952edb44031082ec,2021.0,167240.0,Audi,A3,20198.0
66a0efb0952edb44031082ed,2015.0,20723.0,BMW,X3,26825.0
66a0efb0952edb44031082ee,2021.0,91977.0,Ford,Focus,24234.0
66a0efb0952edb44031082ef,2000.0,158662.0,Toyota,Corolla,12243.0
66a0efb0952edb44031082f0,2002.0,91721.0,Audi,Q5,14566.0
66a0efb0952edb44031082f1,2017.0,103578.0,Audi,A4,20429.0
66a0efb0952edb44031082f2,2012.0,8553.0,Honda,Fit,23427.0
66a0efb0952edb44031082f3,2009.0,99278.0,Audi,Q5,19225.0
66a0efb0952edb44031082f4,2006.0,8212.0,Ford,Fusion,21809.0
66a0efb0952edb44031082f5,2002.0,19010.0,Audi,A3,19887.0
66a0efb1952edb44031082f6,2012.0,35011.0,Ford,Fusion,24132.0
66a0efb1952edb44031082f7,2003.0,195257.0,BMW,X3,9129.0
66a0efb1952edb44031082f8,2016.0,178164.0,Ford,Focus,16197.0
66a0efb1952edb44031082f9,2013.0,136641.0,Audi,A4,18139.0
66a0efb1952edb44031082fa,2022.0,51134.0,Honda,Accord,28619.0
66a0efb1952edb44031082fb,2003.0,143796.0,Ford,Fusion,11240.0
66a0efb1952edb44031082fc,2001.0,6851.0,Audi,A4,19905.0
66a0efb1952edb44031082fd,2019.0,23828.0,Ford,Mustang,26323.0
66a0efb1952edb44031082fe,2009.0,147496.0,Audi,Q5,14464.0
66a0efb1952edb44031082ff,2018.0,117218.0,BMW,X3,23572.0
66a0efb1952edb4403108300,2016.0,9981.0,Toyota,Camry,25151.0
66a0efb1952edb4403108301,2008.0,186575.0,Ford,Mustang,12903.0
66a0efb1952edb4403108302,2016.0,5242.0,Toyota,Prius,27264.0
66a0efb1952edb4403108303,2004.0,54567.0,Ford,Mustang,16592.0
66a0efb1952edb4403108304,2001.0,86624.0,Audi,A3,13536.0
66a0efb1952edb4403108305,2014.0,45995.0,Honda,Fit,21561.0
66a0efb1952edb4403108306,2019.0,154439.0,Audi,Accord,21159.0
66a0efb1952edb4403108307,2011.0,58240.0,Ford,Focus,21590.0
66a0efb1952edb4403108308,2007.0,115158.0,Audi,Q5,16601.0
66a0efb1952edb4403108309,2006.0,18469.0,Audi,Q5,21355.0
66a0efb1952edb440310830a,2007.0,17554.0,Ford,Fusion,23063.0
66a0efb1952edb440310830b,2011.0,2312.0,Audi,A4,22178.0
66a0efb1952edb440310830c,2003.0,124441.0,Ford,Fusion,14452.0
66a0efb1952edb440310830d,2016.0,171203.0,Ford,Mustang,19346.0
66a0efb1952edb440310830e,2012.0,121088.0,Ford,Mustang,18309.0
66a0efb1952edb440310830f,2019.0,134987.0,Honda,Accord,23131.0
66a0efb1952edb4403108310,2017.0,18903.0,Audi,Q5,26046.0
66a0efb1952edb4403108311,2012.0,32279.0,Toyota,Camry,21084.0
66a0efb1952edb4403108312,2000.0,151133.0,BMW,X3,12264.0
66a0efb1952edb4403108313,2008.0,171416.0,Audi,A3,15476.0
66a0efb1952edb4403108314,2009.0,168828.0,BMW,X3,14289.0
66a0efb1952edb4403108315,2017.0,104785.0,BMW,3 Series,20133.0
66a0efb1952edb4403108316,2018.0,47726.0,Ford,Fusion,25747.0
66a0efb1952edb4403108317,2000.0,5603.0,Ford,Focus,16675.0
66a0efb1952edb4403108318,2004.0,23007.0,Honda,Civic,19593.0
66a0efb1952edb4403108319,2021.0,55920.0,Honda,Civic,26534.0
66a0efb1952edb440310831a,2011.0,102607.0,Honda,Fit,19427.0
66a0efb1952edb440310831b,2001.0,5087.0,Toyota,Prius,20343.0
66a0efb1952edb440310831c,2005.0,71242.0,Audi,A4,15834.0
66a0efb1952edb440310831d,2005.0,152092.0,Honda,Mustang,11888.0
66a0efb1952edb440310831e,2020.0,180454.0,BMW,3 Series,20211.0
66a0efb1952edb440310831f,2002.0,12072.0,BMW,5 Series,18974.0
66a0efb1952edb4403108320,2021.0,64255.0,Ford,Fusion,26212.0
66a0efb1952edb4403108321,2008.0,30310.0,Toyota,Camry,19869.0
66a0efb1952edb4403108322,2002.0,47666.0,BMW,5 Series,16700.0
66a0efb1952edb4403108323,2009.0,168587.0,Audi,A3,15725.0
66a0efb1952edb4403108324,2001.0,196211.0,Audi,A4,7718.0
66a0efb1952edb4403108325,2007.0,123391.0,Ford,Fusion,17157.0
66a0efb1952edb4403108326,2021.0,180905.0,Honda,Fit,18815.0
66a0efb1952edb4403108327,2004.0,131607.0,BMW,5 Series,13251.0
66a0efb1952edb4403108328,2021.0,57248.0,Toyota,Prius,24991.0
66a0efb1952edb4403108329,2006.0,195302.0,Honda,Fit,11275.0
66a0efb1952edb440310832a,2014.0,24532.0,Honda,Mustang,26030.0
66a0efb1952edb440310832b,2013.0,79629.0,BMW,5 Series,20062.0
66a0efb1952edb440310832c,2019.0,82761.0,Honda,Fusion,22639.0
66a0efb1952edb440310832d,2009.0,125775.0,BMW,5 Series,18066.0
66a0efb1952edb440310832e,2005.0,151623.0,Toyota,Camry,11945.0
66a0efb1952edb440310832f,2008.0,90288.0,Honda,Camry,17993.0
66a0efb1952edb4403108330,2017.0,138197.0,BMW,Accord,18424.0
66a0efb1952edb4403108331,2005.0,151922.0,Toyota,Camry,11634.0
66a0efb1952edb4403108332,2003.0,59987.0,Toyota,Corolla,15937.0
66a0efb1952edb4403108333,2019.0,101092.0,Audi,A4,22313.0
66a0efb1952edb4403108334,2021.0,81165.0,Toyota,Prius,23891.0
66a0efb1952edb4403108335,2014.0,122587.0,Audi,Q5,20576.0
66a0efb1952edb4403108336,2009.0,126664.0,BMW,5 Series,15187.0
66a0efb1952edb4403108337,2000.0,120633.0,Ford,Mustang,14146.0
66a0efb1952edb4403108338,2010.0,56167.0,Audi,A3,21408.0
66a0efb1952edb4403108339,2013.0,46771.0,Honda,Accord,21186.0
66a0efb1952edb440310833a,2001.0,62540.0,Ford,Focus,15349.0
66a0efb1952edb440310833b,2000.0,41059.0,Audi,A3,14757.0
66a0efb1952edb440310833c,2006.0,192104.0,Audi,A3,10875.0
66a0efb1952edb440310833d,2005.0,136348.0,Toyota,Corolla,12654.0
66a0efb1952edb440310833e,2001.0,109228.0,Audi,Q5,12313.0
66a0efb1952edb440310833f,2006.0,160578.0,BMW,5 Series,14621.0
66a0efb1952edb4403108340,2019.0,140742.0,Honda,Accord,20795.0
66a0efb1952edb4403108341,2002.0,134562.0,Honda,Fit,13698.0
66a0efb1952edb4403108342,2018.0,126443.0,Audi,A3,20076.0
66a0efb1952edb4403108343,2016.0,153007.0,Honda,Accord,18285.0
66a0efb1952edb4403108344,2008.0,122547.0,BMW,X3,14653.0
66a0efb1952edb4403108345,2005.0,111457.0,BMW,Accord,16638.0
66a0efb1952edb4403108346,2017.0,198871.0,Honda,Civic,17553.0
66a0efb1952edb4403108347,2014.0,196375.0,Honda,Fit,17117.0
66a0efb1952edb4403108348,2008.0,27257.0,Honda,Accord,19527.0
66a0efb1952edb4403108349,2008.0,55439.0,BMW,3 Series,17752.0
66a0efb1952edb440310834a,2011.0,71657.0,Audi,Q5,19143.0
66a0efb1952edb440310834b,2003.0,16166.0,BMW,X3,21111.0
66a0efb1952edb440310834c,2011.0,97593.0,Honda,Fit,18805.0
66a0efb1952edb440310834d,2002.0,82304.0,Audi,Q5,16829.0
66a0efb1952edb440310834e,2015.0,115556.0,Honda,Civic,21387.0
66a0efb1952edb440310834f,2019.0,32042.0,Ford,Fusion,27473.0
66a0efb1952edb4403108350,2000.0,132447.0,Toyota,Camry,12503.0
66a0efb1952edb4403108351,2013.0,79070.0,Ford,Mustang,19121.0
66a0efb1952edb4403108352,2021.0,17823.0,Audi,A3,29537.0
66a0efb1952edb4403108353,2021.0,47522.0,Honda,Accord,27739.0
66a0efb1952edb4403108354,2009.0,169774.0,Toyota,Prius,13517.0
66a0efb1952edb4403108355,2004.0,7762.0,Ford,Focus,19720.0
66a0efb1952edb4403108356,2013.0,190923.0,BMW,5 Series,15543.0
66a0efb1952edb4403108357,2012.0,3386.0,BMW,X3,24016.0
66a0efb1952edb4403108358,2009.0,156956.0,Toyota,Camry,15666.0
66a0efb1952edb4403108359,2001.0,166232.0,BMW,X3,9867.0
66a0efb1952edb440310835a,2006.0,136999.0,Audi,Q5,15992.0
66a0efb1952edb440310835b,2015.0,173437.0,Audi,A3,16075.0
66a0efb1952edb440310835c,2006.0,45024.0,Ford,Fusion,18237.0
66a0efb1952edb440310835d,2012.0,25742.0,Audi,A3,24677.0
66a0efb1952edb440310835e,2017.0,84666.0,Ford,Focus,23968.0
66a0efb1952edb440310835f,2019.0,167162.0,Audi,A4,20967.0
66a0efb1952edb4403108360,2001.0,87777.0,Toyota,Prius,13976.0
